Plant Name,Unit Name,ORISPL (Plant Code),GATS Unit ID,PJM Unit?,State,County,Balancing Authority,Nameplate,Date Online,Primary Fuel Type,Secondary,Tertiary,Quaternary,Fifth,Sixth,Seventh,Eighth,New Jersey,Maryland,Pennsylvania,District of Columbia,Delaware,Illinois,Ohio,Virginia,EFEC Eligible
Farkas Residence 2,Farkas Residence 2,,NON38971,,VA,Poquoson City,PJM Interconnection,0.003,5/1/09,STH,,,,,,,,,,,DC-09143-STH-I,,,,,
Farley-Nathan-VA-2.886 kw Residence,Farley-Nathan-VA-2.886 kw Residence,,NON42492,,VA,Warren County,PJM Interconnection,0.00289,12/1/09,STH,,,,,,,,,,,DC-10990-STH-I,,,,,
Farley-Nathan-VA-PV-2.485KW Residence,Farley-Nathan-VA-PV-2.485KW Residence,,NON47449,,VA,Warren County,PJM Interconnection,0.00249,4/1/10,SUN,,,,,,,,,,PA-46486-NSTI-I,DC-102050-SUN-I,,,,,
Farmer-Charles-VA-PV-7.56kw Residence,Farmer-Charles-VA-PV-7.56kw Residence,,NON137765,,VA,Madison County,PJM Interconnection,0.00756,5/1/16,SUN,,,,,,,,,,PA-461545-NSTI-I,,,,,,
"Farnham, Becky Residence",B Farnham,,NON99295,,VA,Floyd County,PJM Interconnection,0.003,3/1/15,SUN,,,,,,,,,,PA-461013-NSTI-I,,,,,,
Farr-Barry -VA-PV-10.4kW Residence,Farr-Barry -VA-PV-10.4kW Residence,,NON103841,,VA,Albemarle County,PJM Interconnection,0.0104,5/1/15,SUN,,,,,,,,,,PA-461080-NSTI-I,,,,,VA-059753-SUN,
"Farrell, Maureen Residence",M Farrell,,NON62434,,VA,Amelia County,PJM Interconnection,0.00207,12/1/11,SUN,,,,,,,,,,PA-46626-NSTI-I,,,,,,
Faulkner-Felix -VA-ST-2.64KW Residence,Faulkner-Felix -VA-ST-2.64KW Residence,,NON44592,,VA,Norfolk City,PJM Interconnection,0.00264,5/1/10,STH,,,,,,,,,,,DC-101258-STH-I,,,,,
Fauquier Livestock Solar,Fauquier Livestock Solar,,NON108105,,VA,Fauquier County,PJM Interconnection,0.19008,4/1/13,SUN,,,,,,,,,,PA-461272-NSTI-I,,,,,VA-063786-SUN,
Faustini-Chris-VA-PV-3.76KW Residence,Faustini-Chris-VA-PV-3.76KW Residence,,NON58117,,VA,Isle of Wight County,PJM Interconnection,0.00376,7/1/11,SUN,,,,,,,,,,PA-46578-NSTI-I,,,,,,
FBN Facility 1,FBN Facility 1,,NON35753,,VA,Spotsylvania County,PJM Interconnection,0.007,2/1/09,STH,,,,,,,,,,,DC-09072-STH-I,,,,,
FBN Solar 2,FBN Solar 2,,NON35806,,VA,Stafford County,PJM Interconnection,0.004,12/1/08,STH,,,,,,,,,,,DC-09089-STH-I,,,,,
FBN Solar System 3-VA-5.4KW Facility,FBN Solar System 3-VA-5.4KW Facility,,NON43480,,VA,Stafford County,PJM Interconnection,0.0054,5/1/10,SUN,,,,,,,,,,PA-46456-NSTI-I,DC-101125-SUN-I,,,,,
Federov Residence ST,Federov Residence ST,,NON38722,,VA,Fauquier County,PJM Interconnection,0.003,3/1/06,STH,,,,,,,,,,,DC-09110-STH-I,,,,,
Fedorchak-Dave-VA-PV-5.64KW Residence,Fedorchak-Dave-VA-PV-5.64KW Residence,,NON55424,,VA,King George County,PJM Interconnection,0.00564,6/1/11,SUN,,,,,,,,,,PA-46519-NSTI-I,,,,,,
Fedorov Residence PV,Fedorov Residence PV,,NON34859,,VA,Fauquier County,PJM Interconnection,0.00606,3/1/06,SUN,,,,,,,,,,PA-46169-NSTI-I,DC-09053-SUN-I,,,,,
Feldman-Michael -VA-PV-6.24kW Residence,Feldman-Michael -VA-PV-6.24kW Residence,,NON79801,,VA,Loudoun County,PJM Interconnection,0.00624,7/1/13,SUN,,,,,,,,,,PA-46772-NSTI-I,,,,,,
"Felicito, Robert Residence",R Felicito,,NON93183,,VA,Grayson County,PJM Interconnection,0.006,10/1/14,SUN,,,,,,,,,,PA-46905-NSTI-I,,,,,VA-049510-SUN,
"Fell, Kathryn Residence",K Fell,,NON134671,,VA,Henry County,PJM Interconnection,0.00851,5/1/16,SUN,,,,,,,,,,PA-461513-NSTI-I,,,,,VA-088143-SUN,
Felsenheld-Daniel -VA-PV-4.86kw Residence,Felsenheld-Daniel -VA-PV-4.86kw Residence,,NON117876,,VA,Arlington County,PJM Interconnection,0.00486,10/1/15,SUN,,,,,,,,,,PA-461288-NSTI-I,,,,,,
"Ferguson, John Residence",J Ferguson,,NON101637,,VA,Roanoke County,PJM Interconnection,0.01107,10/1/14,SUN,,,,,,,,,,PA-461047-NSTI-I,,,,,VA-058392-SUN,
Ferguson-Gwyn & David-VA-PV-3.6kW Residence,Ferguson-Gwyn & David-VA-PV-3.6kW Residence,,NON34855,,VA,Poquoson City,PJM Interconnection,0.003,8/1/06,SUN,,,,,,,,,,,DC-09048-SUN-I,,,,,
Ferguson-Gwyn & David-VA-PV-5.0kW Residence,Ferguson-Gwyn & David-VA-PV-5.0kW Residence,,NON34853,,VA,Poquoson City,PJM Interconnection,0.00508,7/1/02,SUN,,,,,,,,,,,DC-09046-SUN-I,,,,,
Fernandes-Andrew-VA-PV-12.54kw Residence,Fernandes-Andrew-VA-PV-12.54kw Residence,,NON220003,,VA,Loudoun County,PJM Interconnection,0.01254,7/1/16,SUN,,,,,,,,,,PA-462102-NSTI-I,,,,,VA-171404-SUN,
Ferry/Lindsay-David and Margaret-VA-PV-9.89KW Resi,Ferry/Lindsay-David and Margaret-VA-PV-9.89KW Resi,,NON47161,,VA,Loudoun County,PJM Interconnection,0.00989,8/1/10,SUN,,,,,,,,,,PA-46251-NSTI-I,DC-101764-SUN-I,,,,,
Ferry/Lindsay-David and Margaret-VA-ST-2.4KW Resid,Ferry/Lindsay-David and Margaret-VA-ST-2.4KW Resid,,NON45990,,VA,Loudoun County,PJM Interconnection,0.0024,8/1/10,STH,,,,,,,,,,,DC-101532-STH-I,,,,,
"Feucht, Patrick Residence",P Feucht,,NON173158,,VA,Montgomery County,PJM Interconnection,0.00435,12/1/16,SUN,,,,,,,,,,PA-461838-NSTI-I,,,,,VA-124396-SUN,
Fevrier-Fred -VA-PV-3.1kw Residence,Fevrier-Fred -VA-PV-3.1kw Residence,,NON130748,,VA,Rockbridge County,PJM Interconnection,0.0031,4/1/16,SUN,,,,,,,,,,PA-461486-NSTI-I,,,,,,
"Fewster, Wendy Residence",W Fewster,,NON90444,,VA,Richmond County,PJM Interconnection,0.004,7/1/14,SUN,,,,,,,,,,PA-46865-NSTI-I,,,,,,
Finkelstein-Ron-VA-ST-2.895KW Residence,Finkelstein-Ron-VA-ST-2.895KW Residence,,NON43526,,VA,Albemarle County,PJM Interconnection,0.0029,4/1/10,STH,,,,,,,,,,,DC-101127-STH-I,,,,,
"Finn, Paggy Residence",Unit # 1,,NON170663,,VA,Arlington County,PJM Interconnection,0.0032,1/1/17,SUN,,,,,,,,,,PA-461835-NSTI-I,,,,,VA-124101-SUN,
Firefly,Firefly,,NON137985,,VA,Albemarle County,PJM Interconnection,0.0146,6/1/16,SUN,,,,,,,,,,,,,,,VA-091436-SUN,
First Congregational UCC,First Congregational UCC,,NON68708,,VA,Chesterfield County,PJM Interconnection,0.00364,12/1/12,SUN,,,,,,,,,,PA-46690-NSTI-I,,,,,VA-027435-SUN,
Firth Residence 1,Firth Residence 1,,NON35807,,VA,King George County,PJM Interconnection,0.006,3/1/09,STH,,,,,,,,,,,DC-09090-STH-I,,,,,
Firth Residence 2,Firth Residence 2,,NON35808,,VA,King George County,PJM Interconnection,0.007,3/1/09,SUN,,,,,,,,,,PA-46156-NSTI-I,DC-09091-SUN-I,,,,,
"Fisher, Mark Residence 2",M Fisher 2,,NON113595,,VA,Roanoke County,PJM Interconnection,0.00468,10/1/15,SUN,,,,,,,,,,PA-461236-NSTI-I,,,,,,
"Fisher, Terri Residence",T Fisher,,NON159689,,VA,Giles County,PJM Interconnection,0.00713,11/1/16,SUN,,,,,,,,,,PA-461747-NSTI-I,,,,,VA-111080-SUN,
"Fisher, Terri Residence",Fisher House,,NON159690,,VA,Giles County,PJM Interconnection,0.00285,11/1/16,SUN,,,,,,,,,,PA-461749-NSTI-I,,,,,VA-111083-SUN,
"Fisher-Duke, Peter Residence",P Fisher-Duke,,NON160425,,VA,Chesterfield County,PJM Interconnection,0.00459,7/1/16,SUN,,,,,,,,,,PA-461755-NSTI-I,,,,,,
Fisher-Jason-VA-PV-9.89KW Residence,Fisher-Jason-VA-PV-9.89KW Residence,,NON47457,,VA,Albemarle County,PJM Interconnection,0.00989,3/1/10,SUN,,,,,,,,,,PA-46582-NSTI-I,DC-102052-SUN-I,,,,,
Fisher-Jon-VA-PV-3.92kw Residence,Fisher-Jon-VA-PV-3.92kw Residence,,NON149459,,VA,Arlington County,PJM Interconnection,0.00392,9/1/16,SUN,,,,,,,,,,PA-461666-NSTI-I,,,,,,
Fisher-Larry-VA-PV-5.85kw Residence,Fisher-Larry-VA-PV-5.85kw Residence,,NON165991,,VA,Augusta County,PJM Interconnection,0.00585,3/1/16,SUN,,,,,,,,,,PA-461788-NSTI-I,,,,,,
"Fishpaw, Billy Residence",B Fishpaw,,NON140997,,VA,Rockbridge County,PJM Interconnection,0.00553,7/1/16,SUN,,,,,,,,,,PA-461580-NSTI-I,,,,,,
Fitts-Michael-VA-PV-11.4kw Residence,Fitts-Michael-VA-PV-11.4kw Residence,,NON200690,,VA,Prince George County,PJM Interconnection,0.0114,6/1/17,SUN,,,,,,,,,,PA-462033-NSTI-I,,,,,VA-151312-SUN,
Fitzgeorge-Michael-VA-PV-4.48kW Residence,Fitzgeorge-Michael-VA-PV-4.48kW Residence,,NON95170,,VA,Albemarle County,PJM Interconnection,0.00448,11/1/14,SUN,,,,,,,,,,PA-46941-NSTI-I,,,,,VA-051361-SUN,
Fitzgerald-Eric-VA-PV-6.5kW Residence,Fitzgerald-Eric-VA-PV-6.5kW Residence,,NON64953,,VA,Augusta County,PJM Interconnection,0.0065,5/1/12,SUN,,,,,,,,,,PA-46643-NSTI-I,,,,,,
"Flaccavento, Laurel Residence",L Flaccavento,,NON143899,,VA,Washington County,PJM Interconnection,0.00975,6/1/16,SUN,,,,,,,,,,PA-461621-NSTI-I,,,,,VA-097035-SUN,
"Flanagan, James Residence",J Flanagan,,NON141579,,VA,Virginia Beach City,PJM Interconnection,0.006,10/1/15,SUN,,,,,,,,,,PA-461600-NSTI-I,,,,,,
Fleischman FTM,Fleischman FTM,,NON39840,,VA,Cumberland County,PJM Interconnection,0.0028,1/1/07,SUN,,,,,,,,,,PA-46059-NSTI-I,DC-101559-SUN-I,,,,,
"Fleisher, Jeffrey Residence",J Fleisher,,NON159691,,VA,Shenandoah County,PJM Interconnection,0.0104,7/1/16,SUN,,,,,,,,,,PA-461744-NSTI-I,,,,,VA-111053-SUN,
Fleming-J. Stewart-VA-PV-9.3kw Residence,Fleming-J. Stewart-VA-PV-9.3kw Residence,,NON201580,,VA,Rockbridge County,PJM Interconnection,0.0093,5/1/16,SUN,,,,,,,,,,PA-462049-NSTI-I,,,,,,
Fleshman-Montie-VA-PV-9.225KW Residence,Fleshman-Montie-VA-PV-9.225KW Residence,,NON47459,,VA,Smyth County,PJM Interconnection,0.00923,4/1/10,SUN,,,,,,,,,,PA-46386-NSTI-I,DC-102027-SUN-I,,,,,
Fletcher Residence,Fletcher Residence,,NON40289,,VA,Isle of Wight County,PJM Interconnection,0.0034,10/1/08,STH,,,,,,,,,,,DC-09382-STH-I,,,,,
Fleury-James-VA-PV-9.24kw Residence,Fleury-James-VA-PV-9.24kw Residence,,NON157299,,VA,Prince William County,PJM Interconnection,0.00924,8/1/16,SUN,,,,,,,,,,PA-461715-NSTI-I,,,,,,
Flexera - Chagnon Residence,Flexera - Chagnon Residence,,NON40744,,VA,Accomack County,PJM Interconnection,0.006,9/1/06,SUN,,,,,,,,,,PA-46063-NSTI-I,,,,,VA-004866-SUN,
Flippen array 1,Flippen array 2,,NON56139,,VA,Goochland County,PJM Interconnection,0.009,8/1/11,SUN,,,,,,,,,,PA-46505-NSTI-I,,,,,VA-017126-SUN,
Flory-James -VA-PV-5.67kW Residence,Flory-James -VA-PV-5.67kW Residence,,NON112174,,VA,Rockingham County,PJM Interconnection,0.00567,5/1/15,SUN,,,,,,,,,,PA-461248-NSTI-I,,,,,,
FLOYD-PAUL & SUSAN-VA-PV-12.04kw Residence,FLOYD-PAUL & SUSAN-VA-PV-12.04kw Residence,,NON176697,,VA,Augusta County,PJM Interconnection,0.01204,1/1/17,SUN,,,,,,,,,,PA-461875-NSTI-I,,,,,VA-128231-SUN,
Fluvanna/Louisa Housing Foundation,Evergreen Place,,NON95294,,VA,Louisa County,PJM Interconnection,0.01071,1/1/15,SUN,,,,,,,,,,PA-46929-NSTI-I,,,,,VA-059881-SUN,
Fogleman-George-VA-PV-5.5kw Residence,Fogleman-George-VA-PV-5.5kw Residence,,NON137576,,VA,Virginia Beach City,PJM Interconnection,0.0055,7/1/15,SUN,,,,,,,,,,PA-461526-NSTI-I,,,,,,
"Foley, Michael Residence",Unit # 1,,NON167567,,VA,Arlington County,PJM Interconnection,0.0072,1/1/17,SUN,,,,,,,,,,PA-461805-NSTI-I,,,,,VA-119790-SUN,
Ford Residence1,Ford Residence,,NON40153,,VA,Montgomery County,PJM Interconnection,0.00475,5/1/09,SUN,,,,,,,,,,PA-46111-NSTI-I,DC-09258-SUN-I,,,,,
Ford-Joe-VA-PV-3.54kW Residence,Ford-Joe-VA-PV-3.54kW Residence,,NON92982,,VA,Newport News City,PJM Interconnection,0.00354,12/1/14,SUN,,,,,,,,,,PA-46903-NSTI-I,,,,,VA-049800-SUN,
Ford-Nicholas-VA-PV-9.75kw Residence,Ford-Nicholas-VA-PV-9.75kw Residence,,NON121377,,VA,Sussex County,PJM Interconnection,0.00975,11/1/15,SUN,,,,,,,,,,PA-461383-NSTI-I,,,,,,
Fort Defiance,Fort Defiance,,NON251808,,VA,Augusta County,PJM Interconnection,0.119,12/1/18,SUN,,,,,,,,,,,,,,,VA-197794-SUN,
Fort Lewis Lodge,Fort LewisLodge-VA 59.8kW C Grd,,NON277908,,VA,Bath County,PJM Interconnection,0.0598,5/1/18,SUN,,,,,,,,,,,,,,,VA-220379-SUN,
Fortier-Joe-VA-PV-2.97KW Residence,Fortier-Joe-VA-PV-2.97KW Residence,,NON47471,,VA,Montgomery County,PJM Interconnection,0.00657,7/1/07,SUN,,,,,,,,,,PA-46450-NSTI-I,DC-102030-SUN-I,,,,,
"Foster, David Residence",D Foster,,NON117559,,VA,Clarke County,PJM Interconnection,0.0114,1/1/16,SUN,,,,,,,,,,PA-461308-NSTI-I,,,,,,
"Foster, Jason Residence",J Foster,,NON205936,,VA,King William County,PJM Interconnection,0.00375,6/1/16,SUN,,,,,,,,,,PA-462057-NSTI-I,,,,,VA-156138-SUN,
"Foster, Rodger & Sherry Residence",R & S Foster,,NON99273,,VA,Floyd County,PJM Interconnection,0.00972,1/1/15,SUN,,,,,,,,,,PA-461017-NSTI-I,,,,,VA-055495-SUN,
Fovargue-Art -VA-PV-6.3kW Residence,Fovargue-Art -VA-PV-6.3kW Residence,,NON108593,,VA,Rockingham County,PJM Interconnection,0.0063,5/1/15,SUN,,,,,,,,,,PA-461110-NSTI-I,,,,,VA-064254-SUN,
Fowler Farm,Fowler Farm,,NON57315,,VA,Botetourt County,PJM Interconnection,0.00347,9/1/11,SUN,,,,,,,,,,PA-46565-NSTI-I,,,,,VA-018127-SUN,
"Fox,C Residence","Fox,C Residence",,NON46804,,VA,Albemarle County,PJM Interconnection,0.00407,11/1/10,SUN,,,,,,,,,,PA-46268-NSTI-I,DC-102359-SUN-I,,,,,
Fox-Carter-VA-PV-6.16kW Residence,Fox-Carter-VA-PV-6.16kW Residence,,NON66715,,VA,Augusta County,PJM Interconnection,0.00616,10/1/12,SUN,,,,,,,,,,PA-46672-NSTI-I,,,,,,
Fox-Glenn-VA-PV-2.35KW Residence,Fox-Glenn-VA-PV-2.35KW Residence,,NON55426,,VA,Chesapeake City,PJM Interconnection,0.00235,5/1/11,SUN,,,,,,,,,,PA-46521-NSTI-I,,,,,,
Fraas-John -VA-PV-3.12kw Residence,Fraas-John -VA-PV-3.12kw Residence,,NON143540,,VA,Arlington County,PJM Interconnection,0.00312,8/1/15,SUN,,,,,,,,,,PA-461637-NSTI-I,,,,,,
Franck Residence,S Franck,,NON43420,,VA,James City County,PJM Interconnection,0.00756,5/1/10,SUN,,,,,,,,,,PA-46151-NSTI-I,,,,,VA-006926-SUN,
"Franco, Frank Residence",F Franco,,NON48793,,VA,Stafford County,PJM Interconnection,0.0099,7/1/10,SUN,,,,,,,,,,PA-46286-NSTI-I,,,,,,
"Frank-Rempel, Neal Residence",N Frank-Rempel,,NON285820,,VA,Roanoke County,PJM Interconnection,0.01007,3/1/19,SUN,,,,,,,,,,PA-462191-NSTI-I,,,,,VA-232682-SUN,
Franklin Mill,#6 R.B./#9T.G.,52152,NON34211,,VA,Southampton County,PJM Interconnection,42.5,11/1/77,BLQ,RFO,,,,,,,,MD-30106-BLQ-01,,,,,,VA-000232-BLQ,
Fraser Residence,Unit # 1,,NON45051,,VA,Fairfax County,PJM Interconnection,0.00403,7/1/10,SUN,,,,,,,,,,PA-46365-NSTI-I,DC-101419-SUN-I,,,,,
Frate-Robert-VA-PV-12.48kw Residence,Frate-Robert-VA-PV-12.48kw Residence,,NON201025,,VA,Botetourt County,PJM Interconnection,0.01248,5/1/17,SUN,,,,,,,,,,PA-462036-NSTI-I,,,,,VA-151687-SUN,
Frazer-Bruce-VA-PV-5.04kw Residence,Frazer-Bruce-VA-PV-5.04kw Residence,,NON154323,,VA,Rockbridge County,PJM Interconnection,0.00504,10/1/16,SUN,,,,,,,,,,PA-461693-NSTI-I,,,,,,
Fredericks-Gregory-VA-PV-6.48kw Residence,Fredericks-Gregory-VA-PV-6.48kw Residence,,NON191318,,VA,Arlington County,PJM Interconnection,0.00648,6/1/17,SUN,,,,,,,,,,PA-461971-NSTI-I,,,,,VA-143810-SUN,
Fredericks-Scott-VA-PV-6.48kw Residence,Fredericks-Scott-VA-PV-6.48kw Residence,,NON170217,,VA,Arlington County,PJM Interconnection,0.00648,10/1/16,SUN,,,,,,,,,,PA-461828-NSTI-I,,,,,,
Fredericksen,Fredericksen,,NON52144,,VA,Franklin County,PJM Interconnection,0.00846,5/1/11,SUN,,,,,,,,,,PA-46373-NSTI-I,,,,,VA-013809-SUN,
Fredette-James-VA-PV-6.96kw Residence,Fredette-James-VA-PV-6.96kw Residence,,NON204897,,VA,Albemarle County,PJM Interconnection,0.00696,8/1/17,SUN,,,,,,,,,,PA-462075-NSTI-I,,,,,VA-160542-SUN,
Freeland -Mike -VA-PV-4.32kw Residence,Freeland -Mike -VA-PV-4.32kw Residence,,NON131163,,VA,Manassas City,PJM Interconnection,0.00432,9/1/15,SUN,,,,,,,,,,PA-461495-NSTI-I,,,,,,
Freeman-Richard-VA-PV-3.06kW Residence,Freeman-Richard-VA-PV-3.06kW Residence,,NON81860,,VA,Norfolk City,PJM Interconnection,0.00306,8/1/13,SUN,,,,,,,,,,PA-46788-NSTI-I,,,,,,
French-Delise-VA-PV-2.82kw Residence,French-Delise-VA-PV-2.82kw Residence,,NON182311,,VA,Suffolk City,PJM Interconnection,0.00282,12/1/13,SUN,,,,,,,,,,PA-461924-NSTI-I,,,,,,
"Frenger, Greg Residence",G Frenger,,NON123471,,VA,Augusta County,PJM Interconnection,0.01024,12/1/15,SUN,,,,,,,,,,PA-461412-NSTI-I,,,,,,
"Frey, Steve Residence",S Frey,,NON111917,,VA,Montgomery County,PJM Interconnection,0.00884,10/1/15,SUN,,,,,,,,,,PA-461228-NSTI-I,,,,,VA-066991-SUN,
"Frieben, Michelle Residence",M Frieben,,NON94955,,VA,Montgomery County,PJM Interconnection,0.00825,11/1/14,SUN,,,,,,,,,,PA-46936-NSTI-I,,,,,VA-051266-SUN,
Frontiero Residence,M Frontiero,,NON46469,,VA,Richmond County,PJM Interconnection,0.00484,10/1/10,SUN,,,,,,,,,,PA-46216-NSTI-I,DC-102288-SUN-I,,,,,
"Frye, Julie Residence",J Frye,,NON111918,,VA,Albemarle County,PJM Interconnection,0.0042,3/1/15,SUN,,,,,,,,,,PA-461226-NSTI-I,,,,,,
Frysinger-Robert-VA-PV-6.3kW Residence,Frysinger-Robert-VA-PV-6.3kW Residence,,NON117314,,VA,Rockingham County,PJM Interconnection,0.0063,6/1/15,SUN,,,,,,,,,,PA-461297-NSTI-I,,,,,,
Fuhrman-Barbara-VA-PV-5.6kw Residence,Fuhrman-Barbara-VA-PV-5.6kw Residence,,NON180000,,VA,Nelson County,PJM Interconnection,0.0056,2/1/17,SUN,,,,,,,,,,PA-461902-NSTI-I,,,,,,
Fuog-John-VA-PV-8.64kW Residence,Fuog-John-VA-PV-8.64kW Residence,,NON64812,,VA,Loudoun County,PJM Interconnection,0.00864,3/1/12,SUN,,,,,,,,,,PA-46640-NSTI-I,,,,,,
"Fusilero, Marko Residence",M Fusilero,,NON76676,,VA,Norfolk City,PJM Interconnection,0.002,8/1/13,SUN,,,,,,,,,,PA-46744-NSTI-I,,,,,VA-034700-SUN,
"Fuss, Paul Residence PV",Unit # 1,,NON166885,,VA,Arlington County,PJM Interconnection,0.00675,1/1/17,SUN,,,,,,,,,,PA-461795-NSTI-I,,,,,VA-121960-SUN,
Gaglione-Edward-VA-5.52KW Residence,Gaglione-Edward-VA-5.52KW Residence,,NON42964,,VA,Virginia Beach City,PJM Interconnection,0.00552,3/1/10,SUN,,,,,,,,,,PA-46121-NSTI-I,DC-101128-SUN-I,,,,,
Gaglione-Edward-VA-ST-2.887KW Residence,Gaglione-Edward-VA-ST-2.887KW Residence,,NON43525,,VA,Virginia Beach City,PJM Interconnection,0.00289,3/1/10,STH,,,,,,,,,,,DC-101129-STH-I,,,,,
Galdo Residence,Galdo Residence,,NON43421,,VA,Fairfax County,PJM Interconnection,0.00563,7/1/10,SUN,,,,,,,,,,PA-46148-NSTI-I,,,,,,
Gallatin-Joslin-VA-PV-6.48kw Residence,Gallatin-Joslin-VA-PV-6.48kw Residence,,NON198407,,VA,Arlington County,PJM Interconnection,0.00648,2/1/17,SUN,,,,,,,,,,PA-462003-NSTI-I,,,,,,
"Galliot, Donnie and Melissa Residence",D & M Galliot,,NON166074,,VA,Spotsylvania County,PJM Interconnection,0.01024,12/1/16,SUN,,,,,,,,,,PA-461777-NSTI-I,,,,,,
"Gallmeyer, Mike Residence",M Gallmeyer,,NON166045,,VA,Charlottesville City,PJM Interconnection,0.00825,1/1/17,SUN,,,,,,,,,,PA-461784-NSTI-I,,,,,,
"Gardner, Timothy Residence",T Gardner,,NON129872,,VA,Richmond City,PJM Interconnection,0.00486,4/1/15,SUN,,,,,,,,,,PA-461441-NSTI-I,,,,,VA-083455-SUN,
"Gargett, Matthew Residence",M Gargett,,NON108429,,VA,Albemarle County,PJM Interconnection,0.007,2/1/15,SUN,,,,,,,,,,PA-461187-NSTI-I,,,,,,
Garin-Michael-VA-PV-6.76kw Residence,Garin-Michael-VA-PV-6.76kw Residence,,NON199522,,VA,Albemarle County,PJM Interconnection,0.00676,9/1/15,SUN,,,,,,,,,,PA-462012-NSTI-I,,,,,,
"Garnett-Deakin, Phyllis Residence",P Garnett-Deakin,,NON90767,,VA,Montgomery County,PJM Interconnection,0.00385,10/1/14,SUN,,,,,,,,,,PA-46871-NSTI-I,,,,,VA-075179-SUN,
Gaw/ Morris Residence,M. Gaw,,NON44162,,VA,Fairfax County,PJM Interconnection,0.00576,5/1/10,SUN,,,,,,,,,,PA-46175-NSTI-I,DC-101357-SUN-I,,,,VA-007505-SUN,
Gay-Louisa-VA-PV-9.80kW Residence,Gay-Louisa-VA-PV-9.80kW Residence,,NON112173,,VA,Montgomery County,PJM Interconnection,0.0098,7/1/14,SUN,,,,,,,,,,PA-461247-NSTI-I,,,,,VA-069352-SUN,
"Geary, John Residence",J Geary,,NON195686,,VA,Augusta County,PJM Interconnection,0.00842,12/1/16,SUN,,,,,,,,,,PA-461990-NSTI-I,,,,,,
"Gellman, Doug Residence",D Gellman,,NON100134,,VA,Albemarle County,PJM Interconnection,0.00672,4/1/15,SUN,,,,,,,,,,PA-461033-NSTI-I,,,,,,
George Arthur,George Arthur,,NON50071,,VA,Arlington County,PJM Interconnection,0.00481,1/1/11,SUN,,,,,,,,,,PA-46374-NSTI-I,,,,,VA-012184-SUN,
George Smith-VA-PV-3.15KW Residence,George Smith-VA-PV-3.15KW Residence,,NON55757,,VA,Lancaster County,PJM Interconnection,0.00315,11/1/10,SUN,,,,,,,,,,PA-46460-NSTI-I,,,,,,
"Gepford, Gary and Elaine Residence",G and E Gepford,,NON200576,,VA,Fairfax County,PJM Interconnection,0.00594,2/1/17,SUN,,,,,,,,,,PA-462034-NSTI-I,,,,,VA-151262-SUN,
Gerdes-Paul-VA-3.321 kw Residence,Gerdes-Paul-VA-3.321 kw Residence,,NON42480,,VA,James City County,PJM Interconnection,0.00332,3/1/10,STH,,,,,,,,,,,DC-10993-STH-I,,,,,
"Gerling + Urban, Tim + Beverly Residence",TM Gerling Urban,,NON52803,,VA,Orange County,PJM Interconnection,0.0042,12/1/09,SUN,,,,,,,,,,PA-46496-NSTI-I,,,,,VA-014340-SUN,
Gervasio Residence,Unit # 1,,NON43363,,VA,Fairfax County,PJM Interconnection,0.01334,5/1/10,SUN,,,,,,,,,,PA-46188-NSTI-I,DC-101229-SUN-I,,,,VA-006887-SUN,
Gibbs-Avery-VA-PV-3.85KW Residence,Gibbs-Avery-VA-PV-3.85KW Residence,,NON47019,,VA,Frederick County,PJM Interconnection,0.00385,7/1/10,SUN,,,,,,,,,,PA-46255-NSTI-I,DC-101770-SUN-I,,,,,
Gibson-Glenn-VA-PV-3.78kw Residence,Gibson-Glenn-VA-PV-3.78kw Residence,,NON130747,,VA,Rockbridge County,PJM Interconnection,0.00378,4/1/16,SUN,,,,,,,,,,PA-461491-NSTI-I,,,,,,
Gibson-Patti -VA-PV-4.86kW Residence,Gibson-Patti -VA-PV-4.86kW Residence,,NON84162,,VA,Rockingham County,PJM Interconnection,0.00486,1/1/14,SUN,,,,,,,,,,PA-46802-NSTI-I,,,,,,
"Giebel, Grenade Residence",GG,,NON60461,,VA,Pittsylvania County,PJM Interconnection,0.01262,7/1/11,SUN,,,,,,,,,,PA-46605-NSTI-I,,,,,VA-020770-SUN,
Gil Nova & Nancy Stevenson,"Nova, Gil-VA 14.95 kW R Rf",,NON254065,,VA,Augusta County,PJM Interconnection,0.01495,10/1/18,SUN,,,,,,,,,,,,,,,VA-199857-SUN,
Gil-Gina -VA-PV-6.54kw Residence,Gil-Gina -VA-PV-6.54kw Residence,,NON119791,,VA,Arlington County,PJM Interconnection,0.00654,1/1/16,SUN,,,,,,,,,,PA-461350-NSTI-I,,,,,,
"Gilbert, Michael & Kei Residence",M & K Gilbert,,NON128810,,VA,Bedford County,PJM Interconnection,0.0106,4/1/16,SUN,,,,,,,,,,PA-461468-NSTI-I,,,,,,
"Gilchrist, Ryan and Julia Residence",R and J Gilchrist,,NON161827,,VA,Charlottesville City,PJM Interconnection,0.00513,11/1/16,SUN,,,,,,,,,,PA-461771-NSTI-I,,,,,VA-113264-SUN,
"Gilday, David Residence",D Gilday,,NON46320,,VA,Botetourt County,PJM Interconnection,0.00493,6/1/10,SUN,,,,,,,,,,PA-46201-NSTI-I,DC-101971-SUN-I,,,,VA-009181-SUN,
