"","X","tile_count","solar_system_count","total_panel_area","fips","average_household_income","county","education_bachelor","education_college","education_doctoral","education_high_school_graduate","education_less_than_high_school","education_master","education_population","education_professional_school","employed","gini_index","heating_fuel_coal_coke","heating_fuel_electricity","heating_fuel_fuel_oil_kerosene","heating_fuel_gas","heating_fuel_housing_unit_count","heating_fuel_none","heating_fuel_other","heating_fuel_solar","land_area","per_capita_income","population","population_density","poverty_family_below_poverty_level","poverty_family_count","race_asian","race_black_africa","race_indian_alaska","race_islander","race_other","race_two_more","race_white","state","total_area","unemployed","water_area","education_less_than_high_school_rate","education_high_school_graduate_rate","education_college_rate","education_bachelor_rate","education_master_rate","education_professional_school_rate","education_doctoral_rate","race_white_rate","race_black_africa_rate","race_indian_alaska_rate","race_asian_rate","race_islander_rate","race_other_rate","race_two_more_rate","employ_rate","poverty_family_below_poverty_level_rate","heating_fuel_gas_rate","heating_fuel_electricity_rate","heating_fuel_fuel_oil_kerosene_rate","heating_fuel_coal_coke_rate","heating_fuel_solar_rate","heating_fuel_other_rate","heating_fuel_none_rate","solar_panel_area_divided_by_area","solar_panel_area_per_capita","tile_count_residential","tile_count_nonresidential","solar_system_count_residential","solar_system_count_nonresidential","total_panel_area_residential","total_panel_area_nonresidential","median_household_income","electricity_price_residential","electricity_price_commercial","electricity_price_industrial","electricity_price_transportation","electricity_price_overall","electricity_consume_residential","electricity_consume_commercial","electricity_consume_industrial","electricity_consume_total","household_count","average_household_size","housing_unit_count","housing_unit_occupied_count","housing_unit_median_value","housing_unit_median_gross_rent","lat","lon","elevation","heating_design_temperature","cooling_design_temperature","earth_temperature_amplitude","frost_days","air_temperature","relative_humidity","daily_solar_radiation","atmospheric_pressure","wind_speed","earth_temperature","heating_degree_days","cooling_degree_days","age_18_24_rate","age_25_34_rate","age_more_than_85_rate","age_75_84_rate","age_35_44_rate","age_45_54_rate","age_65_74_rate","age_55_64_rate","age_10_14_rate","age_15_17_rate","age_5_9_rate","household_type_family_rate","dropout_16_19_inschool_rate","occupation_construction_rate","occupation_public_rate","occupation_information_rate","occupation_finance_rate","occupation_education_rate","occupation_administrative_rate","occupation_manufacturing_rate","occupation_wholesale_rate","occupation_retail_rate","occupation_transportation_rate","occupation_arts_rate","occupation_agriculture_rate","occupancy_vacant_rate","occupancy_owner_rate","mortgage_with_rate","transportation_home_rate","transportation_car_alone_rate","transportation_walk_rate","transportation_carpool_rate","transportation_motorcycle_rate","transportation_bicycle_rate","transportation_public_rate","travel_time_less_than_10_rate","travel_time_10_19_rate","travel_time_20_29_rate","travel_time_30_39_rate","travel_time_40_59_rate","travel_time_60_89_rate","health_insurance_public_rate","health_insurance_none_rate","age_median","travel_time_average","voting_2016_dem_percentage","voting_2016_gop_percentage","voting_2016_dem_win","voting_2012_dem_percentage","voting_2012_gop_percentage","voting_2012_dem_win","number_of_years_of_education","diversity","number_of_solar_system_per_household","incentive_count_residential","incentive_count_nonresidential","incentive_residential_state_level","incentive_nonresidential_state_level","net_metering","feedin_tariff","cooperate_tax","property_tax","sales_tax","rebate","avg_electricity_retail_rate"
"16",7481,0,0,0,51710003100,47075.3698869,"Norfolk city",218,532,26,532,324,94,1750,24,1293,0.4551,7,648,13,481,1149,0,0,0,0.4369669,20512,2751,6295.671,150,734,113,1615,28,0,97,157,741,"va",0.443565,167,0.0065981,0.185142857143,0.304,0.304,0.124571428571,0.0537142857143,0.0137142857143,0.0148571428571,0.269356597601,0.587059251181,0.0101781170483,0.0410759723737,0,0.0352599054889,0.0570701563068,0.885616438356,0.204359673025,0.41862489121,0.563968668407,0.0113141862489,0.00609225413403,0,0,0,0,0,0,0,0,0,0,0,36908,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1149,2.39,1325,1149,145900,1029,36.883,-76.257,20,-2.09,30.74,17.13,43,15.8,0.664,4.17,101.6,4.8,15.7,1707,2754,0.130134496547,0.176663031625,0.0185387131952,0.0116321337695,0.129043984006,0.163576881134,0.0759723736823,0.0607051981098,0.0523446019629,0.054889131225,0.0596146855689,0.638816362054,1,0.061098221191,0.0982211910286,0.0402165506574,0.0061871616396,0.260634184068,0.135344160866,0.0525908739366,0,0.14694508894,0.0378963650425,0.138437741686,0,0.132830188679,0.339622641509,0.788888888889,0.0122044241037,0.659801678108,0.0106788710908,0.140350877193,0,0,0.0983981693364,0.152123552124,0.346718146718,0.149806949807,0.246332046332,0.0710424710425,0.00617760617761,0.310205580029,0.176945668135,32.7,23,0.684151013675,0.264393657213,"True",0.714,0.274,"True",12.9451428571,0.576517365682,0,19,16,8,13,17,0,0,40,0,0,9.12
"17",7482,0,0,0,51710003200,52897.6963351,"Norfolk city",172,690,3,708,295,19,1887,0,1301,0.4165,0,484,33,432,955,6,0,0,0.3304231,19894,2949,8924.919,92,661,30,2125,9,0,112,108,565,"va",0.3483101,222,0.01788696,0.156332803392,0.37519872814,0.365659777424,0.0911499735029,0.0100688924218,0,0.00158982511924,0.191590369617,0.720583248559,0.0030518819939,0.0101729399797,0,0.037978975924,0.0366225839268,0.854235062377,0.139183055976,0.452356020942,0.506806282723,0.034554973822,0,0,0,0.00628272251309,0,0,0,0,0,0,0,0,41635,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,955,3.09,1097,955,130900,1173,36.872,-76.26,20,-2.09,30.74,17.13,43,15.8,0.664,4.17,101.6,4.8,15.7,1707,2754,0.123431671753,0.089521871821,0.00678195998644,0.0213631739573,0.187521193625,0.169209901662,0.0535774838928,0.111902339776,0.0678195998644,0.0569684638861,0.0396744659207,0.692146596859,1,0.0807071483474,0.0691775557264,0.0115295926211,0.0530361260569,0.2190622598,0.105303612606,0.0753266717909,0.032282859339,0.17909300538,0.0422751729439,0.106840891622,0,0.129443938013,0.516864175023,0.848324514991,0.0114449213162,0.815450643777,0,0.0865522174535,0.00858369098712,0.00858369098712,0.0672389127325,0.0694645441389,0.452243125904,0.199710564399,0.164254703329,0.0434153400868,0.0542691751085,0.404090267983,0.239421720733,36.8,23,0.684151013675,0.264393657213,"True",0.714,0.274,"True",12.5453100159,0.441156493209,0,19,16,8,13,17,0,0,40,0,0,9.12
"18",7483,0,0,0,51710003300,56480.7056229,"Norfolk city",228,601,8,487,310,90,1724,0,1209,0.4403,5,465,47,390,907,0,0,0,0.4970421,20759,2720,5472.374,87,624,0,2217,0,0,65,18,420,"va",0.4970421,177,0,0.179814385151,0.282482598608,0.348607888631,0.132250580046,0.0522041763341,0,0.0046403712297,0.154411764706,0.815073529412,0,0,0,0.0238970588235,0.00661764705882,0.872294372294,0.139423076923,0.429988974642,0.512679162073,0.0518191841235,0.00551267916207,0,0,0,0,0,0,0,0,0,0,0,42566,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,907,2.98,1029,907,150700,1146,36.868,-76.255,20,-2.09,30.74,17.13,43,15.8,0.664,4.17,101.6,4.8,15.7,1707,2754,0.101102941176,0.138235294118,0.00845588235294,0.0511029411765,0.148161764706,0.119117647059,0.0503676470588,0.118382352941,0.111764705882,0.0323529411765,0.0683823529412,0.687982359427,1,0.0446650124069,0.0984284532672,0.0264681555004,0.0388751033912,0.313482216708,0.143920595533,0.0669975186104,0.00413564929694,0.124896608768,0.0446650124069,0.0777502067825,0,0.118561710398,0.568513119534,0.745299145299,0.00575184880855,0.861133935908,0,0.0419063270337,0.0106820049302,0.00328677074774,0.0731306491372,0.0776859504132,0.322314049587,0.255371900826,0.178512396694,0.101652892562,0.0330578512397,0.424713281539,0.133555308916,33.7,27,0.684151013675,0.264393657213,"True",0.714,0.274,"True",12.8619489559,0.3111972859,0,19,16,8,13,17,0,0,40,0,0,9.12
"19",7484,0,0,0,51710003400,42203.9360394,"Norfolk city",108,500,0,370,371,73,1427,5,880,0.4588,0,457,8,336,813,5,7,0,0.4573836,15642,2402,5251.609,137,501,4,2101,0,0,23,34,240,"va",0.4679288,148,0.01054522,0.259985984583,0.259285213735,0.350385423966,0.0756832515767,0.0511562718991,0.00350385423966,0,0.0999167360533,0.8746877602,0,0.00166527893422,0,0.00957535387177,0.0141548709409,0.856031128405,0.273453093812,0.413284132841,0.562115621156,0.00984009840098,0,0,0.00861008610086,0.00615006150062,0,0,0,0,0,0,0,0,31861,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,813,2.95,913,813,120500,1101,36.866,-76.268,20,-2.09,30.74,17.13,43,15.8,0.664,4.17,101.6,4.8,15.7,1707,2754,0.0720233139051,0.149042464613,0.0387177352206,0.0195670274771,0.141548709409,0.107410491257,0.052456286428,0.0853455453789,0.0811823480433,0.067443796836,0.113238967527,0.616236162362,1,0.0340909090909,0.0818181818182,0.0113636363636,0.0625,0.342045454545,0.0602272727273,0.0965909090909,0.0147727272727,0.0875,0.0840909090909,0.0965909090909,0,0.109529025192,0.457831325301,0.614832535885,0.0123734533183,0.750281214848,0.00787401574803,0.123734533183,0,0,0.0911136107987,0.0353075170843,0.323462414579,0.302961275626,0.227790432802,0.0512528473804,0.0523917995444,0.475506756757,0.202280405405,28.6,24,0.684151013675,0.264393657213,"True",0.714,0.274,"True",12.3020322355,0.224643147086,0,19,16,8,13,17,0,0,40,0,0,9.12
"20",7485,1,1,6.59088422359,51710003600,81137.3255814,"Norfolk city",397,201,70,80,46,258,1224,172,701,0.4314,0,761,0,94,860,0,5,0,0.3320753,46159,1565,4712.787,6,293,48,148,11,0,42,49,1267,"va",0.3320753,59,0,0.0375816993464,0.0653594771242,0.164215686275,0.324346405229,0.210784313725,0.140522875817,0.0571895424837,0.809584664537,0.0945686900958,0.00702875399361,0.0306709265176,0,0.0268370607029,0.0313099041534,0.922368421053,0.0204778156997,0.109302325581,0.88488372093,0,0,0,0.00581395348837,0,19.8475593445,0.0042114276189,1,0,1,0,6.59088422359,0,61979,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,860,1.76,953,860,334800,1386,36.866,-76.287,20,-2.09,30.74,17.13,43,15.8,0.664,4.17,101.6,4.8,15.7,1707,2754,0.0702875399361,0.385303514377,0.00766773162939,0.0722044728435,0.129073482428,0.0357827476038,0.0549520766773,0.097124600639,0.0376996805112,0.00638977635783,0.0543130990415,0.340697674419,1,0.0356633380884,0.0813124108417,0.0128388017118,0.0912981455064,0.390870185449,0.228245363766,0.0699001426534,0.00713266761769,0.00855920114123,0.0171184022825,0.0256776034237,0,0.0975865687303,0.214060860441,0.642156862745,0.0309168443497,0.868869936034,0.0245202558635,0.0533049040512,0,0.0170575692964,0,0.216721672167,0.347634763476,0.238723872387,0.100110011001,0.0792079207921,0.013201320132,0.16884113584,0.0690713737529,31,19,0.684151013675,0.264393657213,"True",0.714,0.274,"True",16.5196078431,0.332938786759,0.00116279069767,19,16,8,13,17,0,0,40,0,0,9.12
"21",7486,0,0,0,51710004001,116794.181818,"Norfolk city",323,98,47,30,28,224,849,99,555,0.3855,0,464,12,62,550,0,0,12,0.144379,54223,1205,8346.086,0,283,23,46,19,0,0,53,1064,"va",0.144379,16,0,0.0329799764429,0.0353356890459,0.11542991755,0.380447585395,0.263839811543,0.116607773852,0.055359246172,0.882987551867,0.0381742738589,0.0157676348548,0.0190871369295,0,0,0.0439834024896,0.971978984238,0,0.112727272727,0.843636363636,0.0218181818182,0,0.0218181818182,0,0,0,0,0,0,0,0,0,0,94048,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,550,2.19,569,550,353400,1704,36.859,-76.297,20,-2.09,30.74,17.13,43,15.8,0.664,4.17,101.6,4.8,15.7,1707,2754,0.116182572614,0.171784232365,0.0132780082988,0.0448132780083,0.1377593361,0.126970954357,0.0829875518672,0.126970954357,0.0414937759336,0.0215767634855,0.0489626556017,0.514545454545,1,0.0108108108108,0.0846846846847,0.0612612612613,0.027027027027,0.463063063063,0.124324324324,0.0702702702703,0.0414414414414,0,0.00900900900901,0.0468468468468,0,0.0333919156415,0.500878734622,0.631578947368,0.0333333333333,0.819047619048,0.0571428571429,0.0222222222222,0,0.0444444444444,0.0238095238095,0.233169129721,0.284072249589,0.343185550082,0.0706075533662,0.0426929392447,0.0147783251232,0.186046511628,0.0429338103757,38.6,19,0.684151013675,0.264393657213,"True",0.714,0.274,"True",16.7514723204,0.216328231263,0,19,16,8,13,17,0,0,40,0,0,9.12
"22",7487,1,1,26.0012682433,51710004002,74409.3517535,"Norfolk city",974,571,91,140,34,593,2602,199,1792,0.5246,0,876,127,805,1882,37,37,0,0.4796327,43202,3351,6986.596,21,430,254,209,49,0,60,74,2705,"va",0.6490891,109,0.1694564,0.0130668716372,0.053804765565,0.219446579554,0.37432744043,0.227901614143,0.076479631053,0.0349730976172,0.807221724858,0.0623694419576,0.014622500746,0.0757982691734,0,0.0179051029543,0.0220829603104,0.94266175697,0.0488372093023,0.427736450584,0.465462274176,0.067481402763,0,0,0.019659936238,0.019659936238,40.0580879317,0.00775925641401,1,0,1,0,26.0012682433,0,49567,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1882,1.74,2021,1882,471800,1107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13578036407,0.345568487019,0.0367054610564,0.0692330647568,0.0605789316622,0.103849597135,0.0695314831394,0.0910176066846,0.012533572068,0.0152193375112,0.0304386750224,0.228480340064,1,0.0412946428571,0.0412946428571,0.0496651785714,0.0502232142857,0.334821428571,0.138950892857,0.0167410714286,0.0106026785714,0.0345982142857,0.0474330357143,0.186941964286,0,0.0687778327561,0.241464621475,0.639344262295,0.0294280955025,0.711826762909,0.149916712937,0.0677401443642,0.00444197667962,0.023320377568,0.0133259300389,0.294050343249,0.437643020595,0.100114416476,0.128718535469,0.00514874141876,0.0228832951945,0.236866645943,0.0963630711843,30.3,16,0.684151013675,0.264393657213,"True",0.714,0.274,"True",16.2544196772,0.337735694641,0.000531349628055,19,16,8,13,17,0,0,40,0,0,9.12
"23",7488,0,0,0,51710004300,25094.4113264,"Norfolk city",166,470,0,426,560,42,1664,0,1135,0.4442,0,988,0,347,1342,7,0,0,0.4479361,12945,2809,6270.984,236,578,0,2549,48,0,0,164,48,"va",0.449831,187,0.00189499,0.336538461538,0.256009615385,0.282451923077,0.0997596153846,0.0252403846154,0,0,0.0170879316483,0.907440370239,0.0170879316483,0,0,0,0.0583837664649,0.858547655068,0.40830449827,0.258569299553,0.736214605067,0,0,0,0,0.00521609538003,0,0,0,0,0,0,0,0,16741,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1342,2.09,1413,1342,96600,772,36.856,-76.265,20,-2.09,30.74,17.13,43,15.8,0.664,4.17,101.6,4.8,15.7,1707,2754,0.160555357779,0.0907796368815,0.00569597721609,0.0320398718405,0.120683517266,0.130651477394,0.0768956924172,0.135635457458,0.0768956924172,0.0526877892488,0.0679957280171,0.430700447094,0.775401069519,0.0140969162996,0.00704845814978,0,0.04140969163,0.249339207048,0.0396475770925,0.121585903084,0.00704845814978,0.2140969163,0.063436123348,0.206167400881,0,0.0502476999292,0.198159943383,0.707142857143,0.0113835376532,0.556042031524,0.061295971979,0.231173380035,0,0,0.140105078809,0.113374667848,0.285208148804,0.22852081488,0.26660761736,0.074402125775,0.0124003542958,0.53304751697,0.230082172204,35.1,24,0.684151013675,0.264393657213,"True",0.714,0.274,"True",11.7692307692,0.172559315458,0,19,16,8,13,17,0,0,40,0,0,9.12
"24",7489,0,0,0,51710004400,54875.2941176,"Norfolk city",129,426,0,254,142,41,998,6,731,0.3935,0,239,11,253,510,7,0,0,0.2788619,20878,1509,5411.28,48,300,0,1319,20,0,0,38,132,"va",0.2788619,75,0,0.142284569138,0.254509018036,0.426853707415,0.129258517034,0.0410821643287,0.0060120240481,0,0.0874751491054,0.87408880053,0.0132538104705,0,0,0,0.025182239894,0.906947890819,0.16,0.496078431373,0.46862745098,0.021568627451,0,0,0,0.0137254901961,0,0,0,0,0,0,0,0,45326,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,510,2.96,581,510,203000,788,36.856,-76.254,20,-2.09,30.74,17.13,43,15.8,0.664,4.17,101.6,4.8,15.7,1707,2754,0.0967528164347,0.138502319417,0.0218687872763,0.0304837640822,0.182902584493,0.135851557323,0.037773359841,0.113982770046,0.0748840291584,0.0477137176938,0.0715705765408,0.588235294118,0.768292682927,0,0.0793433652531,0.015047879617,0.00683994528044,0.329685362517,0.0533515731874,0.09439124487,0.0410396716826,0.0519835841313,0.106703146375,0.198358413133,0,0.122203098107,0.444061962134,0.782945736434,0.00746268656716,0.764925373134,0.0348258706468,0.0485074626866,0,0,0.0907960199005,0.109022556391,0.389724310777,0.312030075188,0.104010025063,0.0639097744361,0.0213032581454,0.361971830986,0.125352112676,36.2,20,0.684151013675,0.264393657213,"True",0.714,0.274,"True",13.1022044088,0.227507058379,0,19,16,8,13,17,0,0,40,0,0,9.12
"25",7490,2,2,14.0427413763,51710001700,70852.1105142,"Norfolk city",354,560,20,328,199,178,1694,55,1134,0.5706,0,771,130,377,1303,7,18,0,0.4393075,37790,2456,5590.618,48,570,10,1004,0,0,52,45,1345,"va",0.5382967,137,0.09898926,0.117473435655,0.193624557261,0.330578512397,0.208972845336,0.10507674144,0.0324675324675,0.0118063754427,0.547638436482,0.408794788274,0,0.00407166123779,0,0.0211726384365,0.01832247557,0.892210857592,0.0842105263158,0.289332310054,0.59171143515,0.0997697620875,0,0,0.0138142747506,0.00537221795856,26.0873629288,0.0057177285734,2,0,2,0,14.0427413763,0,40127,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1303,1.88,1320,1303,351300,810,36.905,-76.282,20,-2.09,30.74,17.13,43,15.8,0.664,4.17,101.6,4.8,15.7,1707,2754,0.112785016287,0.181188925081,0.0814332247557,0.0565960912052,0.10016286645,0.143729641694,0.0313517915309,0.0952768729642,0.0378664495114,0.0272801302932,0.0472312703583,0.437452033768,1,0.128747795414,0.13139329806,0.031746031746,0.0229276895944,0.272486772487,0.126984126984,0.0855379188713,0.0167548500882,0.114638447972,0.0282186948854,0.0273368606702,0,0.0128787878788,0.218181818182,0.708333333333,0.0585774058577,0.807531380753,0.00669456066946,0.0928870292887,0,0,0.0276150627615,0.126222222222,0.440888888889,0.221333333333,0.167111111111,0.0391111111111,0.00533333333333,0.334455195625,0.0954985275557,35.7,18,0.684151013675,0.264393657213,"True",0.714,0.274,"True",14.0560802833,0.532178391813,0.00153491941673,19,16,8,13,17,0,0,40,0,0,9.12
"26",7491,20,4,2784.31066124,51710005000,38786.8959108,"Norfolk city",75,726,0,859,518,12,2190,0,1276,0.4371,11,615,0,450,1076,0,0,0,1.034079,13276,3510,3394.324,243,780,0,3343,46,0,0,48,73,"va",1.496025,366,0.4619454,0.236529680365,0.392237442922,0.331506849315,0.0342465753425,0.00547945205479,0,0,0.0207977207977,0.952421652422,0.0131054131054,0,0,0,0.0136752136752,0.777101096224,0.311538461538,0.418215613383,0.57156133829,0,0.0102230483271,0,0,0,14.1265973728,0.0060210093546,2,18,2,2,21.1337428346,2763.17691841,29118,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1076,3.26,1210,1076,166700,912,36.833,-76.282,20,-2.09,30.74,17.13,43,15.8,0.664,4.17,101.6,4.8,15.7,1707,2754,0.100854700855,0.139316239316,0.0105413105413,0.0504273504274,0.104273504274,0.167806267806,0.048433048433,0.103133903134,0.0712250712251,0.0535612535613,0.0911680911681,0.724907063197,0.830601092896,0.0313479623824,0.0164576802508,0.0462382445141,0.0626959247649,0.251567398119,0.136363636364,0.0948275862069,0.0235109717868,0.129310344828,0.0673981191223,0.105015673981,0,0.110743801653,0.399173553719,0.674948240166,0.0258899676375,0.632686084142,0.084142394822,0.127022653722,0,0.00323624595469,0.10355987055,0.162790697674,0.275747508306,0.33803986711,0.173588039867,0.00498338870432,0.0107973421927,0.477402745995,0.201372997712,33.6,22,0.684151013675,0.264393657213,"True",0.714,0.274,"True",11.8867579909,0.0921016874859,0.00185873605948,19,16,8,13,17,0,0,40,0,0,9.12
"27",7492,1,1,26.8998872542,51710005100,37042.5302826,"Norfolk city",112,1013,30,903,526,70,2654,0,1808,0.4923,61,889,28,463,1486,15,30,0,1.126959,11943,5200,4614.188,394,1096,42,4309,5,0,35,515,294,"va",1.411008,316,0.2840496,0.198191409194,0.340241145441,0.381688018086,0.0422004521477,0.0263752825923,0,0.0113036925396,0.0565384615385,0.828653846154,0.000961538461538,0.00807692307692,0,0.00673076923077,0.0990384615385,0.851224105461,0.359489051095,0.311574697174,0.598250336474,0.0188425302826,0.0410497981157,0,0.0201884253028,0.0100942126514,19.0643052727,0.0051730552412,1,0,1,0,26.8998872542,0,23191,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1486,3.5,1562,1486,153300,487,36.831,-76.259,20,-2.09,30.74,17.13,43,15.8,0.664,4.17,101.6,4.8,15.7,1707,2754,0.109807692308,0.145576923077,0.0115384615385,0.0163461538462,0.09,0.104615384615,0.0530769230769,0.0892307692308,0.0830769230769,0.0494230769231,0.115384615385,0.737550471063,0.811258278146,0.0663716814159,0.045907079646,0.0232300884956,0.0215707964602,0.287610619469,0.095685840708,0.0973451327434,0.00995575221239,0.159845132743,0.0619469026549,0.112831858407,0,0.0486555697823,0.40781049936,0.795918367347,0.0674405749033,0.699834162521,0.0386954118297,0.105030403538,0.00497512437811,0,0.0414593698176,0.0343805572021,0.486069946651,0.282157676349,0.13455838767,0.0302311796088,0.0302311796088,0.552340260245,0.112449019227,25.5,20,0.684151013675,0.264393657213,"True",0.714,0.274,"True",12.3993971364,0.30021612426,0.000672947510094,19,16,8,13,17,0,0,40,0,0,9.12
"28",7493,2,2,105.677541026,51710005601,61697.5175048,"Norfolk city",330,1065,22,1047,497,118,3079,0,1970,0.3432,20,371,38,1142,1571,0,0,0,0.8034806,23125,4435,5519.735,86,1062,133,602,0,0,0,243,3457,"va",0.8034806,274,0,0.16141604417,0.340045469308,0.345891523222,0.107177655083,0.0383241312114,0,0.00714517700552,0.779481397971,0.135738444194,0,0.0299887260428,0,0,0.0547914317926,0.877896613191,0.0809792843691,0.726925525143,0.236155315086,0.0241884150223,0.0127307447486,0,0,0,23.0766477352,0.00418075282261,1,1,1,1,18.5416387683,87.135902258,60724,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1571,2.82,1656,1571,186300,1290,36.924,-76.24,20,-2.09,30.74,17.13,43,15.8,0.664,4.17,101.6,4.8,15.7,1707,2754,0.0949267192785,0.158286358512,0.00856820744081,0.0428410372041,0.151521984216,0.13122886133,0.0807215332582,0.121082299887,0.0615558060879,0.0381059751973,0.0496054114994,0.676002546149,1,0.134517766497,0.0467005076142,0.00558375634518,0.0725888324873,0.215228426396,0.10152284264,0.0451776649746,0.00761421319797,0.124873096447,0.0304568527919,0.110659898477,0,0.0513285024155,0.691425120773,0.732751091703,0.0387034349299,0.847605224964,0,0.0909530720851,0,0,0.0227382680213,0.110216406643,0.20533467539,0.342727730247,0.245596376447,0.0775037745345,0.0125817815803,0.340718283582,0.171641791045,37.1,22,0.684151013675,0.264393657213,"True",0.714,0.274,"True",12.7690808704,0.370082400298,0.000636537237428,19,16,8,13,17,0,0,40,0,0,9.12
"29",7494,0,0,0,51710005602,56024.3589744,"Norfolk city",305,854,0,583,327,100,2175,6,1704,0.382,0,591,70,665,1326,0,0,0,0.5911487,24118,3433,5807.337,165,809,9,896,5,0,86,109,2328,"va",0.5911487,139,0,0.150344827586,0.268045977011,0.392643678161,0.140229885057,0.0459770114943,0.00275862068966,0,0.678124089717,0.260996213225,0.00145645208273,0.00262161374891,0,0.0250509758229,0.0317506554034,0.924579489962,0.203955500618,0.501508295626,0.445701357466,0.052790346908,0,0,0,0,0,0,0,0,0,0,0,0,56207,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1326,2.59,1424,1326,173500,1112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109816487038,0.200116516167,0.0329158170696,0.0235945237402,0.114185843286,0.123798427032,0.0401980774833,0.0987474512089,0.0614622778911,0.0282551704049,0.0489367899796,0.610105580694,1,0.0739436619718,0.136737089202,0.037558685446,0.0164319248826,0.144953051643,0.107981220657,0.06220657277,0.0451877934272,0.183685446009,0.0516431924883,0.0886150234742,0.00528169014085,0.0688202247191,0.488061797753,0.738129496403,0.00865551067513,0.902481246394,0.0207732256203,0.0553952683208,0,0,0.0126947489902,0.0663562281723,0.342840512224,0.310826542491,0.197904540163,0.0616996507567,0.0203725261932,0.257306417596,0.197951190118,32.5,21,0.684151013675,0.264393657213,"True",0.714,0.274,"True",13.0455172414,0.470384046008,0,19,16,8,13,17,0,0,40,0,0,9.12
